"id","countyfips","placefips","municipalityname","year","totalpopulation","countyplace"
9062,71,15550,"Cokedale",2002,140,"7115550"
9063,71,15550,"Cokedale",2003,138,"7115550"
9064,71,15550,"Cokedale",2004,136,"7115550"
9065,71,15550,"Cokedale",2005,135,"7115550"
9066,71,15550,"Cokedale",2006,133,"7115550"
9067,71,15550,"Cokedale",2007,132,"7115550"
9068,71,15550,"Cokedale",2008,130,"7115550"
9069,71,15550,"Cokedale",2009,128,"7115550"
9070,71,15550,"Cokedale",2010,128,"7115550"
9071,71,15550,"Cokedale",2011,126,"7115550"
9072,71,15550,"Cokedale",2012,126,"7115550"
9073,71,15550,"Cokedale",2013,121,"7115550"
9074,71,15550,"Cokedale",2014,118,"7115550"
9075,71,15550,"Cokedale",2015,117,"7115550"
9076,71,15550,"Cokedale",2016,118,"7115550"
9077,71,40570,"Kim",1980,100,"7140570"
9078,71,40570,"Kim",1981,103,"7140570"
9079,71,40570,"Kim",1982,105,"7140570"
9080,71,40570,"Kim",1983,102,"7140570"
9081,71,40570,"Kim",1984,97,"7140570"
9082,71,40570,"Kim",1985,93,"7140570"
9083,71,40570,"Kim",1986,88,"7140570"
9084,71,40570,"Kim",1987,87,"7140570"
9085,71,40570,"Kim",1988,83,"7140570"
9086,71,40570,"Kim",1989,79,"7140570"
9087,71,40570,"Kim",1990,76,"7140570"
9088,71,40570,"Kim",1991,76,"7140570"
